"year";"vars";"values";"var_names"
2005;"alt_14";99,025107875814;"Vaihtoehtoiset"
2006;"alt_14";98,9209576258529;"Vaihtoehtoiset"
2007;"alt_14";100;"Vaihtoehtoiset"
2008;"alt_14";98,1799249063269;"Vaihtoehtoiset"
2009;"alt_14";86,5819386152827;"Vaihtoehtoiset"
2010;"alt_14";84,6586956235047;"Vaihtoehtoiset"
2011;"alt_14";79,6396458279664;"Vaihtoehtoiset"
2012;"alt_14";68,4693369986403;"Vaihtoehtoiset"
2013;"alt_14";72,1824960507665;"Vaihtoehtoiset"
2014;"alt_14";68,9694106891436;"Vaihtoehtoiset"
2015;"alt_14";68,6096153603845;"Vaihtoehtoiset"
2016;"alt_14";71,5463654023906;"Vaihtoehtoiset"
2017;"alt_14";75,6098609679084;"Vaihtoehtoiset"
2018;"alt_14";67,4548166137461;"Vaihtoehtoiset"
2019;"alt_14";67,8506950348339;"Vaihtoehtoiset"
2020;"alt_14";67,8962460792059;"Vaihtoehtoiset"
2000;"alt_15";102,679060242352;"Vaihtoehtoiset"
2001;"alt_15";100,226743659341;"Vaihtoehtoiset"
2002;"alt_15";99,2194593316544;"Vaihtoehtoiset"
2003;"alt_15";99,2252573650348;"Vaihtoehtoiset"
2004;"alt_15";100,622003434212;"Vaihtoehtoiset"
2005;"alt_15";99,0249732472072;"Vaihtoehtoiset"
2006;"alt_15";98,9210194953696;"Vaihtoehtoiset"
2007;"alt_15";100;"Vaihtoehtoiset"
2008;"alt_15";98,1799444421894;"Vaihtoehtoiset"
2009;"alt_15";86,5817668448822;"Vaihtoehtoiset"
2010;"alt_15";84,6578501792435;"Vaihtoehtoiset"
2011;"alt_15";79,6391211477506;"Vaihtoehtoiset"
2012;"alt_15";68,4687277727569;"Vaihtoehtoiset"
2013;"alt_15";72,1818492409397;"Vaihtoehtoiset"
2014;"alt_15";68,9685607098986;"Vaihtoehtoiset"
2015;"alt_15";68,6087452609969;"Vaihtoehtoiset"
2016;"alt_15";71,545629057367;"Vaihtoehtoiset"
2017;"alt_15";75,6094663666105;"Vaihtoehtoiset"
2018;"alt_15";67,4541045420688;"Vaihtoehtoiset"
2019;"alt_15";67,8499649281153;"Vaihtoehtoiset"
2020;"alt_15";67,8954887697109;"Vaihtoehtoiset"
2000;"alt_16";102,678918142019;"Vaihtoehtoiset"
2001;"alt_16";100,225784522321;"Vaihtoehtoiset"
2002;"alt_16";99,2195317469545;"Vaihtoehtoiset"
2003;"alt_16";99,2259351073125;"Vaihtoehtoiset"
2004;"alt_16";100,6226444967;"Vaihtoehtoiset"
2005;"alt_16";99,0247346316104;"Vaihtoehtoiset"
2006;"alt_16";98,9206723129639;"Vaihtoehtoiset"
2007;"alt_16";100;"Vaihtoehtoiset"
2008;"alt_16";98,1800435271331;"Vaihtoehtoiset"
2009;"alt_16";86,5833803953429;"Vaihtoehtoiset"
2010;"alt_16";84,6595874979609;"Vaihtoehtoiset"
2011;"alt_16";79,6409432346043;"Vaihtoehtoiset"
2012;"alt_16";68,4707259730217;"Vaihtoehtoiset"
2013;"alt_16";72,1837623212867;"Vaihtoehtoiset"
2014;"alt_16";68,9703473685675;"Vaihtoehtoiset"
2015;"alt_16";68,6104226108021;"Vaihtoehtoiset"
2016;"alt_16";71,5472936501965;"Vaihtoehtoiset"
2017;"alt_16";75,6107701029503;"Vaihtoehtoiset"
2018;"alt_16";67,4555393090541;"Vaihtoehtoiset"
2019;"alt_16";67,8519146009545;"Vaihtoehtoiset"
2020;"alt_16";67,8978648996507;"Vaihtoehtoiset"
2000;"alt_17";102,678990074003;"Vaihtoehtoiset"
2001;"alt_17";100,2264441221;"Vaihtoehtoiset"
2002;"alt_17";99,219653992808;"Vaihtoehtoiset"
2003;"alt_17";99,2252355327281;"Vaihtoehtoiset"
2004;"alt_17";100,621852881765;"Vaihtoehtoiset"
2005;"alt_17";99,0246147526426;"Vaihtoehtoiset"
2006;"alt_17";98,9210268847314;"Vaihtoehtoiset"
2007;"alt_17";100;"Vaihtoehtoiset"
2008;"alt_17";98,1800934773764;"Vaihtoehtoiset"
2009;"alt_17";86,5822195675044;"Vaihtoehtoiset"
2010;"alt_17";84,6586074695709;"Vaihtoehtoiset"
2011;"alt_17";79,6396963185848;"Vaihtoehtoiset"
2012;"alt_17";68,4693137690149;"Vaihtoehtoiset"
2013;"alt_17";72,1824672877647;"Vaihtoehtoiset"
2014;"alt_17";68,9690397441009;"Vaihtoehtoiset"
2015;"alt_17";68,6089848360204;"Vaihtoehtoiset"
2016;"alt_17";71,5458700275962;"Vaihtoehtoiset"
2017;"alt_17";75,6096161076551;"Vaihtoehtoiset"
2018;"alt_17";67,4544497810248;"Vaihtoehtoiset"
2019;"alt_17";67,8505929018068;"Vaihtoehtoiset"
2020;"alt_17";67,8962615686481;"Vaihtoehtoiset"
2000;"alt_18";102,679394290219;"Vaihtoehtoiset"
2001;"alt_18";100,229796696019;"Vaihtoehtoiset"
2002;"alt_18";99,2177326554721;"Vaihtoehtoiset"
2003;"alt_18";99,2259806025895;"Vaihtoehtoiset"
2004;"alt_18";100,621304645561;"Vaihtoehtoiset"
2005;"alt_18";99,026364159799;"Vaihtoehtoiset"
2006;"alt_18";98,92079828254;"Vaihtoehtoiset"
2007;"alt_18";100;"Vaihtoehtoiset"
2008;"alt_18";98,1788539642634;"Vaihtoehtoiset"
2009;"alt_18";86,5793829124453;"Vaihtoehtoiset"
2010;"alt_18";84,6486392622389;"Vaihtoehtoiset"
2011;"alt_18";79,633732836193;"Vaihtoehtoiset"
2012;"alt_18";68,4628973979786;"Vaihtoehtoiset"
2013;"alt_18";72,1753892889501;"Vaihtoehtoiset"
2014;"alt_18";68,9618430976575;"Vaihtoehtoiset"
2015;"alt_18";68,6038215584811;"Vaihtoehtoiset"
2016;"alt_18";71,5415290899636;"Vaihtoehtoiset"
2017;"alt_18";75,6080507924097;"Vaihtoehtoiset"
2018;"alt_18";67,4490317861905;"Vaihtoehtoiset"
2019;"alt_18";67,8432085414881;"Vaihtoehtoiset"
2020;"alt_18";67,8879281059676;"Vaihtoehtoiset"
2000;"alt_19";102,679047420714;"Vaihtoehtoiset"
2001;"alt_19";100,227966838734;"Vaihtoehtoiset"
2002;"alt_19";99,2181448009089;"Vaihtoehtoiset"
2003;"alt_19";99,2255990767269;"Vaihtoehtoiset"
2004;"alt_19";100,623232995933;"Vaihtoehtoiset"
2005;"alt_19";99,0271614395983;"Vaihtoehtoiset"
2006;"alt_19";98,9207678072037;"Vaihtoehtoiset"
2007;"alt_19";100;"Vaihtoehtoiset"
2008;"alt_19";98,1788243350651;"Vaihtoehtoiset"
2009;"alt_19";86,5794190849161;"Vaihtoehtoiset"
2010;"alt_19";84,6539905589192;"Vaihtoehtoiset"
2011;"alt_19";79,6362281690953;"Vaihtoehtoiset"
2012;"alt_19";68,4659678918132;"Vaihtoehtoiset"
2013;"alt_19";72,1789257055371;"Vaihtoehtoiset"
2014;"alt_19";68,9666481766365;"Vaihtoehtoiset"
2015;"alt_19";68,6082648485064;"Vaihtoehtoiset"
2016;"alt_19";71,5450755989814;"Vaihtoehtoiset"
2017;"alt_19";75,6091962614727;"Vaihtoehtoiset"
2018;"alt_19";67,4528681920607;"Vaihtoehtoiset"
2019;"alt_19";67,8470885137523;"Vaihtoehtoiset"
2020;"alt_19";67,8918149930009;"Vaihtoehtoiset"
2000;"alt_20";102,226307412551;"Vaihtoehtoiset"
2001;"alt_20";99,2679165476761;"Vaihtoehtoiset"
2002;"alt_20";99,4582114716618;"Vaihtoehtoiset"
2003;"alt_20";99,1949750608865;"Vaihtoehtoiset"
2004;"alt_20";101,011903965167;"Vaihtoehtoiset"
2005;"alt_20";98,5139714725121;"Vaihtoehtoiset"
2006;"alt_20";98,4201369769397;"Vaihtoehtoiset"
2007;"alt_20";100;"Vaihtoehtoiset"
2008;"alt_20";98,777611897102;"Vaihtoehtoiset"
2009;"alt_20";89,1041216294123;"Vaihtoehtoiset"
2010;"alt_20";88,4316939814241;"Vaihtoehtoiset"
2011;"alt_20";82,6176426699611;"Vaihtoehtoiset"
2012;"alt_20";71,9842329251051;"Vaihtoehtoiset"
2013;"alt_20";75,9075847877322;"Vaihtoehtoiset"
2014;"alt_20";73,1155539247854;"Vaihtoehtoiset"
2015;"alt_20";72,2105058209562;"Vaihtoehtoiset"
2016;"alt_20";74,9886140586841;"Vaihtoehtoiset"
2017;"alt_20";78,1397701726412;"Vaihtoehtoiset"
2018;"alt_20";70,9194944199689;"Vaihtoehtoiset"
2019;"alt_20";72,0416252903448;"Vaihtoehtoiset"
2020;"alt_20";72,4021625547039;"Vaihtoehtoiset"
2000;"alt_21";102,681282126957;"Vaihtoehtoiset"
2001;"alt_21";100,230648978579;"Vaihtoehtoiset"
2002;"alt_21";99,2151641021803;"Vaihtoehtoiset"
2003;"alt_21";99,2328431648523;"Vaihtoehtoiset"
2004;"alt_21";100,620921956217;"Vaihtoehtoiset"
2005;"alt_21";99,0239789868913;"Vaihtoehtoiset"
2006;"alt_21";98,9184414672934;"Vaihtoehtoiset"
2007;"alt_21";100;"Vaihtoehtoiset"
2008;"alt_21";98,1806378303418;"Vaihtoehtoiset"
2009;"alt_21";86,5911009570829;"Vaihtoehtoiset"
2010;"alt_21";84,6391700657754;"Vaihtoehtoiset"
2011;"alt_21";79,637402378673;"Vaihtoehtoiset"
2012;"alt_21";68,4648242333548;"Vaihtoehtoiset"
2013;"alt_21";72,174196911526;"Vaihtoehtoiset"
2014;"alt_21";68,9551384830509;"Vaihtoehtoiset"
2015;"alt_21";68,5997000587939;"Vaihtoehtoiset"
2016;"alt_21";71,5405589668586;"Vaihtoehtoiset"
2017;"alt_21";75,6138241419881;"Vaihtoehtoiset"
2018;"alt_21";67,4438189861002;"Vaihtoehtoiset"
2019;"alt_21";67,8406966247363;"Vaihtoehtoiset"
