"year";"vars";"values";"var_names"
2006;"alt_14";98,3603397014064;"Vaihtoehtoiset"
2007;"alt_14";100;"Vaihtoehtoiset"
2008;"alt_14";99,4827944507294;"Vaihtoehtoiset"
2009;"alt_14";93,6155738234375;"Vaihtoehtoiset"
2010;"alt_14";95,1307802963638;"Vaihtoehtoiset"
2011;"alt_14";94,5070890570264;"Vaihtoehtoiset"
2012;"alt_14";89,8377245300335;"Vaihtoehtoiset"
2013;"alt_14";89,8708205909416;"Vaihtoehtoiset"
2014;"alt_14";87,6818664570227;"Vaihtoehtoiset"
2015;"alt_14";87,9062567820309;"Vaihtoehtoiset"
2016;"alt_14";88,4221487692583;"Vaihtoehtoiset"
2017;"alt_14";89,3666815923905;"Vaihtoehtoiset"
2018;"alt_14";84,0643110859368;"Vaihtoehtoiset"
2019;"alt_14";82,9419262426488;"Vaihtoehtoiset"
2020;"alt_14";81,3610656245183;"Vaihtoehtoiset"
2000;"alt_15";101,233587943846;"Vaihtoehtoiset"
2001;"alt_15";100,384254909795;"Vaihtoehtoiset"
2002;"alt_15";100,103930563688;"Vaihtoehtoiset"
2003;"alt_15";99,393802718929;"Vaihtoehtoiset"
2004;"alt_15";100,820434602108;"Vaihtoehtoiset"
2005;"alt_15";98,6417929453661;"Vaihtoehtoiset"
2006;"alt_15";98,3603370376491;"Vaihtoehtoiset"
2007;"alt_15";100;"Vaihtoehtoiset"
2008;"alt_15";99,4827843217975;"Vaihtoehtoiset"
2009;"alt_15";93,6155897204118;"Vaihtoehtoiset"
2010;"alt_15";95,1308082068312;"Vaihtoehtoiset"
2011;"alt_15";94,5071171559385;"Vaihtoehtoiset"
2012;"alt_15";89,8377657602911;"Vaihtoehtoiset"
2013;"alt_15";89,8708686143562;"Vaihtoehtoiset"
2014;"alt_15";87,6819067335489;"Vaihtoehtoiset"
2015;"alt_15";87,9062931066225;"Vaihtoehtoiset"
2016;"alt_15";88,4221841148346;"Vaihtoehtoiset"
2017;"alt_15";89,366713284991;"Vaihtoehtoiset"
2018;"alt_15";84,0643498203995;"Vaihtoehtoiset"
2019;"alt_15";82,9419737023675;"Vaihtoehtoiset"
2020;"alt_15";81,3611192856662;"Vaihtoehtoiset"
2000;"alt_16";101,233752561398;"Vaihtoehtoiset"
2001;"alt_16";100,384400260036;"Vaihtoehtoiset"
2002;"alt_16";100,104013706101;"Vaihtoehtoiset"
2003;"alt_16";99,3939112863752;"Vaihtoehtoiset"
2004;"alt_16";100,820431864322;"Vaihtoehtoiset"
2005;"alt_16";98,6419160379789;"Vaihtoehtoiset"
2006;"alt_16";98,3603924865421;"Vaihtoehtoiset"
2007;"alt_16";100;"Vaihtoehtoiset"
2008;"alt_16";99,4828981713412;"Vaihtoehtoiset"
2009;"alt_16";93,6155308295642;"Vaihtoehtoiset"
2010;"alt_16";95,1305676436364;"Vaihtoehtoiset"
2011;"alt_16";94,5068488770463;"Vaihtoehtoiset"
2012;"alt_16";89,8373314691648;"Vaihtoehtoiset"
2013;"alt_16";89,8703478758094;"Vaihtoehtoiset"
2014;"alt_16";87,6814844342614;"Vaihtoehtoiset"
2015;"alt_16";87,9059652810283;"Vaihtoehtoiset"
2016;"alt_16";88,4218226979807;"Vaihtoehtoiset"
2017;"alt_16";89,3663627554826;"Vaihtoehtoiset"
2018;"alt_16";84,0639166262088;"Vaihtoehtoiset"
2019;"alt_16";82,9414312321556;"Vaihtoehtoiset"
2020;"alt_16";81,3604268775456;"Vaihtoehtoiset"
2000;"alt_17";101,233677673323;"Vaihtoehtoiset"
2001;"alt_17";100,384303040147;"Vaihtoehtoiset"
2002;"alt_17";100,1040568296;"Vaihtoehtoiset"
2003;"alt_17";99,393901313934;"Vaihtoehtoiset"
2004;"alt_17";100,820674122221;"Vaihtoehtoiset"
2005;"alt_17";98,6419740149219;"Vaihtoehtoiset"
2006;"alt_17";98,3604058454297;"Vaihtoehtoiset"
2007;"alt_17";100;"Vaihtoehtoiset"
2008;"alt_17";99,4828081698781;"Vaihtoehtoiset"
2009;"alt_17";93,6156373168315;"Vaihtoehtoiset"
2010;"alt_17";95,1308956842698;"Vaihtoehtoiset"
2011;"alt_17";94,5069944679125;"Vaihtoehtoiset"
2012;"alt_17";89,8376705578797;"Vaihtoehtoiset"
2013;"alt_17";89,8707471318061;"Vaihtoehtoiset"
2014;"alt_17";87,6817781695194;"Vaihtoehtoiset"
2015;"alt_17";87,9060586407021;"Vaihtoehtoiset"
2016;"alt_17";88,4219067630942;"Vaihtoehtoiset"
2017;"alt_17";89,3663724690305;"Vaihtoehtoiset"
2018;"alt_17";84,064114707011;"Vaihtoehtoiset"
2019;"alt_17";82,9417436553338;"Vaihtoehtoiset"
2020;"alt_17";81,3608995850622;"Vaihtoehtoiset"
2000;"alt_18";101,308584976564;"Vaihtoehtoiset"
2001;"alt_18";100,805761730856;"Vaihtoehtoiset"
2002;"alt_18";99,7846516136931;"Vaihtoehtoiset"
2003;"alt_18";100,065545531711;"Vaihtoehtoiset"
2004;"alt_18";100,678620565362;"Vaihtoehtoiset"
2005;"alt_18";98,7927054985589;"Vaihtoehtoiset"
2006;"alt_18";97,9426921209061;"Vaihtoehtoiset"
2007;"alt_18";100;"Vaihtoehtoiset"
2008;"alt_18";100,535567555629;"Vaihtoehtoiset"
2009;"alt_18";94,8887943248552;"Vaihtoehtoiset"
2010;"alt_18";95,3408218292859;"Vaihtoehtoiset"
2011;"alt_18";95,3777575770884;"Vaihtoehtoiset"
2012;"alt_18";91,2289302575054;"Vaihtoehtoiset"
2013;"alt_18";91,2344751439508;"Vaihtoehtoiset"
2014;"alt_18";88,9999392919964;"Vaihtoehtoiset"
2015;"alt_18";89,3298924717043;"Vaihtoehtoiset"
2016;"alt_18";88,7178018430132;"Vaihtoehtoiset"
2017;"alt_18";89,1847565285493;"Vaihtoehtoiset"
2018;"alt_18";82,9365780610554;"Vaihtoehtoiset"
2019;"alt_18";81,4393295571081;"Vaihtoehtoiset"
2020;"alt_18";79,2084089723384;"Vaihtoehtoiset"
2000;"alt_19";101,233575314284;"Vaihtoehtoiset"
